inputs,context,topic,org_label,set-0,id,label
"(""`` Be that convenient to you , Watson ? ''"",)",,,0,test,8039,0
"(""`` Perfectly . ''"",)",,,0,test,8040,0
"('`` Then you may expect us .',)",,,0,test,8041,0
"(""Shall I have a cab call ? ''"",)",,,0,test,8042,0
"(""`` I 'd prefer to walk , for this affair have flurry me rather . ''"",)",,,0,test,8043,0
"(""`` I 'll join you in a walk , with pleasure , '' say his companion ."",)",,,0,test,8044,0
"(""`` Then we meet again at two o'clock ."",)",,,0,test,8045,0
"(""Au revoir , and good-morning ! ''"",)",,,0,test,8046,0
"('We hear the step of our visitor descend the stair and the bang of the front door .',)",,,0,test,8047,0
"('In an instant Holmes have change from the languid dreamer to the man of action .',)",,,0,test,8048,0
"('`` Your hat and boot , Watson , quick !',)",,,0,test,8049,0
"(""Not a moment to lose ! ''"",)",,,1,test,8050,1
"('He rush into his room in his dressing-gown and be back again in a few second in a frock-coat .',)",,,0,test,8051,0
"('We hurry together down the stair and into the street .',)",,,0,test,8052,0
"('Dr. Mortimer and Baskerville be still visible about two hundred yard ahead of us in the direction of Oxford Street .',)",,,0,test,8053,0
"(""`` Shall I run on and stop them ? ''"",)",,,0,test,8054,0
"('`` Not for the world , my dear Watson .',)",,,1,test,8055,1
"('I be perfectly satisfy with your company if you will tolerate mine .',)",,,0,test,8056,0
"(""Our friend be wise , for it be certainly a very fine morning for a walk . ''"",)",,,0,test,8057,0
"('He quicken his pace until we have decrease the distance which divide us by about half .',)",,,0,test,8058,0
"('Then , still keep a hundred yard behind , we follow into Oxford Street and so down Regent Street .',)",,,0,test,8059,0
"('Once our friend stop and star into a shop window , upon which Holmes do the same .',)",,,0,test,8060,0
"('An instant afterwards he give a little cry of satisfaction , and , follow the direction of his eager eye , I see that a hansom cab with a man inside which have halt on the other side of the street be now proceed slowly onward again .',)",,,0,test,8061,0
"(""`` There ' our man , Watson !"",)",,,0,test,8062,0
"('Come along !',)",,,0,test,8063,0
"(""We 'll have a good look at him , if we can do no more . ''"",)",,,1,test,8064,1
"('At that instant I be aware of a bushy black beard and a pair of pierce eye turn upon us through the side window of the cab .',)",,,0,test,8065,0
"('Instantly the trapdoor at the top fly up , something be scream to the driver , and the cab fly madly off down Regent Street .',)",,,0,test,8066,0
"('Holmes look eagerly round for another , but no empty one be in sight .',)",,,1,test,8067,1
"('Then he dash in wild pursuit amid the stream of the traffic , but the start be too great , and already the cab be out of sight .',)",,,0,test,8068,0
"(""`` There now ! '' say Holmes bitterly as he emerge pant and white with vexation from the tide of vehicle ."",)",,,0,test,8069,0
"('`` Be ever such bad luck and such bad management , too ?',)",,,0,test,8070,0
"(""Watson , Watson , if you be an honest man you will record this also and set it against my success ! ''"",)",,,0,test,8071,0
"(""`` Who be the man ? ''"",)",,,0,test,8072,0
"(""`` I have not an idea . ''"",)",,,1,test,8073,1
"(""`` A spy ? ''"",)",,,0,test,8074,0
"('`` Well , it be evident from what we have hear that Baskerville have be very closely shadow by someone since he have be in town .',)",,,0,test,8075,0
"('How else could it be know so quickly that it be the Northumberland Hotel which he have choose ?',)",,,0,test,8076,0
"('If they have follow him the first day I argue that they would follow him also the second .',)",,,0,test,8077,0
"(""You may have observe that I twice stroll over to the window while Dr. Mortimer be read his legend . ''"",)",,,0,test,8078,0
"(""`` Yes , I remember . ''"",)",,,0,test,8079,0
"('`` I be look out for loiterer in the street , but I see none .',)",,,1,test,8080,1
"('We be deal with a clever man , Watson .',)",,,0,test,8081,0
"('This matter cut very deep , and though I have not finally make up my mind whether it be a benevolent or a malevolent agency which be in touch with us , I be conscious always of power and design .',)",,,1,test,8082,1
"('When our friend leave I at once follow them in the hope of mark down their invisible attendant .',)",,,0,test,8083,0
"('So wily be he that he have not trust himself upon foot , but he have avail himself of a cab so that he could loiter behind or dash past them and so escape their notice .',)",,,1,test,8084,1
"('His method have the additional advantage that if they be to take a cab he be all ready to follow them .',)",,,0,test,8085,0
"(""It have , however , one obvious disadvantage . ''"",)",,,0,test,8086,0
"(""`` It put him in the power of the cabman . ''"",)",,,0,test,8087,0
"(""`` Exactly . ''"",)",,,0,test,8088,0
"(""`` What a pity we do not get the number ! ''"",)",,,1,test,8089,1
"('`` My dear Watson , clumsy as I have be , you surely do not seriously imagine that I neglect to get the number ?',)",,,1,test,8090,1
"('No. 2704 be our man .',)",,,0,test,8091,0
"(""But that be no use to us for the moment . ''"",)",,,1,test,8092,1
"(""`` I fail to see how you could have do more . ''"",)",,,1,test,8093,1
"('`` On observe the cab I should have instantly turn and walk in the other direction .',)",,,0,test,8094,0
"('I should then at my leisure have hire a second cab and follow the first at a respectful distance , or , well still , have drive to the Northumberland Hotel and wait there .',)",,,0,test,8095,0
"('When our unknown have follow Baskerville home we should have have the opportunity of play his own game upon himself and see where he make for .',)",,,0,test,8096,0
"(""As it be , by an indiscreet eagerness , which be take advantage of with extraordinary quickness and energy by our opponent , we have betray ourselves and lose our man . ''"",)",,,1,test,8097,1
"('We have be saunter slowly down Regent Street during this conversation , and Dr. Mortimer , with his companion , have long vanish in front of us .',)",,,0,test,8098,0
"(""`` There be no object in our follow them , '' say Holmes ."",)",,,1,test,8099,1
"('`` The shadow have depart and will not return .',)",,,1,test,8100,1
"('We must see what further card we have in our hand and play them with decision .',)",,,0,test,8101,0
"(""Could you swear to that man 's face within the cab ? ''"",)",,,0,test,8102,0
"(""`` I could swear only to the beard . ''"",)",,,0,test,8103,0
"('`` And so could I -- from which I gather that in all probability it be a false one .',)",,,0,test,8104,0
"('A clever man upon so delicate an errand have no use for a beard save to conceal his feature .',)",,,1,test,8105,1
"(""Come in here , Watson ! ''"",)",,,0,test,8106,0
"('He turn into one of the district messenger office , where he be warmly greet by the manager .',)",,,0,test,8107,0
"(""`` Ah , Wilson , I see you have not forget the little case in which I have the good fortune to help you ? ''"",)",,,1,test,8108,1
"('`` No , sir , indeed I have not .',)",,,1,test,8109,1
"(""You save my good name , and perhaps my life . ''"",)",,,0,test,8110,0
"('`` My dear fellow , you exaggerate .',)",,,0,test,8111,0
"(""I have some recollection , Wilson , that you have among your boy a lad name Cartwright , who show some ability during the investigation . ''"",)",,,0,test,8112,0
"(""`` Ye , sir , he be still with us . ''"",)",,,0,test,8113,0
"('`` Could you ring him up ? -- thank you !',)",,,0,test,8114,0
"(""And I should be glad to have change of this five-pound note . ''"",)",,,0,test,8115,0
"('A lad of fourteen , with a bright , keen face , have obey the summon of the manager .',)",,,0,test,8116,0
"('He stand now gaze with great reverence at the famous detective .',)",,,0,test,8117,0
"(""`` Let me have the Hotel Directory , '' say Holmes ."",)",,,0,test,8118,0
"('`` Thank you !',)",,,0,test,8119,0
"('Now , Cartwright , there be the name of twenty-three hotel here , all in the immediate neighbourhood of Charing Cross .',)",,,0,test,8120,0
"(""Do you see ? ''"",)",,,0,test,8121,0
"(""`` Ye , sir . ''"",)",,,0,test,8122,0
"(""`` You will visit each of these in turn . ''"",)",,,0,test,8123,0
"(""`` Ye , sir . ''"",)",,,0,test,8124,0
"('`` You will begin in each case by give the outside porter one shilling .',)",,,0,test,8125,0
"(""Here be twenty-three shilling . ''"",)",,,0,test,8126,0
"(""`` Ye , sir . ''"",)",,,0,test,8127,0
"('`` You will tell him that you want to see the waste-paper of yesterday .',)",,,0,test,8128,0
"('You will say that an important telegram have miscarry and that you be look for it .',)",,,0,test,8129,0
"(""You understand ? ''"",)",,,0,test,8130,0
"(""`` Ye , sir . ''"",)",,,0,test,8131,0
"('`` But what you be really look for be the centre page of the Times with some hole cut in it with scissor .',)",,,0,test,8132,0
"('Here be a copy of the Times .',)",,,0,test,8133,0
"('It be this page .',)",,,0,test,8134,0
"(""You could easily recognize it , could you not ? ''"",)",,,0,test,8135,0
"(""`` Ye , sir . ''"",)",,,0,test,8136,0
"('`` In each case the outside porter will send for the hall porter , to whom also you will give a shilling .',)",,,0,test,8137,0
"('Here be twenty-three shilling .',)",,,0,test,8138,0
"('You will then learn in possibly twenty case out of the twenty-three that the waste of the day before have be burn or remove .',)",,,0,test,8139,0
"('In the three other case you will be show a heap of paper and you will look for this page of the Times among it .',)",,,0,test,8140,0
"('The odd be enormously against your find it .',)",,,0,test,8141,0
"('There be ten shilling over in case of emergency .',)",,,0,test,8142,0
"('Let me have a report by wire at Baker Street before evening .',)",,,0,test,8143,0
"(""And now , Watson , it only remain for us to find out by wire the identity of the cabman , No. 2704 , and then we will drop into one of the Bond Street picture gallery and fill in the time until we be due at the hotel . ''"",)",,,0,test,8144,0
"('Chapter 5. Three Broken Thread',)",,,0,test,8145,0
"('Sherlock Holmes have , in a very remarkable degree , the power of detach his mind at will .',)",,,0,test,8146,0
"('For two hour the strange business in which we have be involve appear to be forget , and he be entirely absorb in the picture of the modern Belgian master .',)",,,0,test,8147,0
"('He would talk of nothing but art , of which he have the crude idea , from our leave the gallery until we find ourselves at the Northumberland Hotel .',)",,,0,test,8148,0
"(""`` Sir Henry Baskerville be upstairs expect you , '' say the clerk ."",)",,,0,test,8149,0
"(""`` He ask me to show you up at once when you come . ''"",)",,,0,test,8150,0
"(""`` Have you any objection to my look at your register ? '' say Holmes ."",)",,,0,test,8151,0
"(""`` Not in the least . ''"",)",,,1,test,8152,1
"('The book show that two name have be add after that of Baskerville .',)",,,0,test,8153,0
"('One be Theophilus Johnson and family , of Newcastle ; the other Mrs. Oldmore and maid , of High Lodge , Alton .',)",,,0,test,8154,0
"(""`` Surely that must be the same Johnson whom I use to know , '' say Holmes to the porter ."",)",,,0,test,8155,0
"(""`` A lawyer , be he not , gray-headed , and walk with a limp ? ''"",)",,,0,test,8156,0
"(""`` No , sir , this be Mr. Johnson , the coal-owner , a very active gentleman , not old than yourself . ''"",)",,,1,test,8157,1
"(""`` Surely you be mistake about his trade ? ''"",)",,,0,test,8158,0
"(""`` No , sir ! he have use this hotel for many year , and he be very well know to us . ''"",)",,,1,test,8159,1
"('`` Ah , that settle it .',)",,,0,test,8160,0
"('Mrs. Oldmore , too ; I seem to remember the name .',)",,,0,test,8161,0
"(""Excuse my curiosity , but often in call upon one friend one find another . ''"",)",,,0,test,8162,0
